code,title,first_author,first_author_org,all_authors,session,type,date,time,place,categories,has_fulltext,url
IP80-02,"IP80-02: Association Between Prostate Cancer and Mental Health: A Comparison Across Cancer Types Using the Medical Expenditure Panel Survey, 2017–2022",Kamil Malshy,Universirty of Rochester Medical Center,Kamil Malshy,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ2Mw==
IP80-03,IP80-03: Changes in patient perspectives and shared decision making - prospective survey data from two cohorts eight years apart,Sarang Janakiraman,University of Wisconsin Hospitals and Clinics,Sarang Janakiraman,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ2NQ==
IP80-04,IP80-04: Impact of Underinsurance on Treatment Modality in Priapism Cases Seen at the Emergency Department in California: A Statewide Cohort,John Myrga,UCSF,John Myrga,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ2OA==
IP80-05,IP80-05: Testosterone Prescribing Patterns Among Urologists for U.S. Medicare Beneficiaries: Trends and Regional Variation from 2014 to 2023,Hassan Choudhry,,Hassan Choudhry,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ2Ng==
IP80-06,IP80-06: Artificial urinary sphincter cases are increasingly likely to be performed by fellowship-trained physicians,Connelly Miller,Stony Brook University Hospital,Connelly Miller,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ2MA==
IP80-07,IP80-07: The Effect of the Canadian Task Force on Preventive Health Care Recommendation Against Prostate Cancer Screening: An Interrupted Time-Series Analysis of Change in Opportunistic Prostate-Specific Antigen Testing in Ontario,Joshua Cheruvathur,University of Toronto,Joshua Cheruvathur,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ2OQ==
IP80-08,IP80-08: Accuracy of Cancer Mortality Risk Estimates in Prostate Cancer Consultations,Jasmine Lin,Cedars Sinai Medical Center,Jasmine Lin,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ3Mg==
IP80-09,IP80-09: Prostate Cancer Survivors Report Higher Rates of Cognitive Impairment as Compared to Non-Urologic Cancer Survivors,Bryn Launer,Vanderbilt University Medical Center,Bryn Launer,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ3OA==
IP80-10,IP80-10: Understanding and Mitigating Financial Toxicity in Advanced Prostate Cancer Care: A Focus Group Study.,Deborah Kaye,Duke Cancer Center,Deborah Kaye,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTgyNQ==
IP80-11,IP80-11: Association between Prostate-Specific Membrane Antigen Imaging and Initial Treatment for Prostate Cancer Among Commercial Insurance Beneficiaries,Michael Leapman,Yale University Department of Urology,Michael Leapman,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ3Ng==
IP80-12,IP80-12: Prostate cancer stage migration and the rise of PET scan utilization,James Mason,University of Chicago,James Mason,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ3OQ==
IP80-13,IP80-13: The Impact of MRI on Treatment of Newly Diagnosed Grade Group 1 Prostate Cancer,Timothy Demus,,Timothy Demus,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ4MQ==
IP80-14,IP80-14: Association between Genomic Classifier Scores and Initial Management of Localized Prostate Cancer in a Population-Based Cohort in the United States,Michael Leapman,Yale University Department of Urology,Michael Leapman,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTgyNg==
IP80-15,IP80-15: Frequency of monitoring for prostate cancer active surveillance patients in the MRI era by clinical and national comprehensive cancer network risk: a risk-adapted or one for all approach?,Vivian Wan,Northwestern,Vivian Wan,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ4Ng==
IP80-16,IP80-16: Patient preferences for treatment of intermediate-risk prostate cancer: A discrete choice experiment,Avanish Madhavaram,University of Pittsburgh School of Medicine,Avanish Madhavaram,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ4NA==
IP80-17,IP80-17: Evolution in Selection and Outcomes over Time for Prostate Cancer Patients on Active Surveillance,Jamie Michael,Northwestern University School of Medicine,Jamie Michael,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTgyNw==
IP80-18,IP80-18: Patient understanding of quality-of-life outcomes in prostate cancer treatments: a qualitative analysis,Evalyn George,Duke,Evalyn George,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ5MQ==
IP80-19,IP80-19: Provider Perspectives on Barriers and Facilitators of Patient-Provider Communication about Sexual Health in Prostate Cancer Care,Stacy Loeb,NYU Urology Associates,Stacy Loeb,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ4OQ==
IP80-20,IP80-20: Evaluating linguistic complexity of physician communication in prostate cancer consultations,Jasmine Lin,Cedars Sinai Medical Center,Jasmine Lin,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ5Mg==
IP80-21,IP80-21: Impact of different prostate cancer treatment options on bowel function: a multicenter cohort analysis study of the TrueNTH Global Registry (UK dataset),Davide Maffei,"University College London (UCL), Division of Surgery and Interventional Science",Davide Maffei,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ5NA==
IP80-22,IP80-22: Sociodemographic and Clinical Factors Associated with Androgen Deprivation Therapy Use with External Beam Radiation for Localized Prostate Cancer in the United States: A SEER-Based Study,Aaron Gurayah,NewYork-Presbyterian Weill Cornell Medicine,Aaron Gurayah,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ4NQ==
IP80-23,IP80-23: Patient Reported Satisfaction following Hyperbaric Oxygen Therapy for Radiation Cystitis: 30-day Outcomes from the Multicenter Registry for Hyperbaric Oxygen Therapy Consortium,Allison Booher,Geisel School of Medicine at Dartmouth College,Allison Booher,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ5OQ==
IP80-24,IP80-24: Trends and Determinants of Adequate BCG Therapy for NMIBC in Veterans During the BCG Shortage Era: A 15-Year Analysis,Bowen Yao,University of Minnesota,Bowen Yao,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ5Ng==
IP80-25,IP80-25: A Pilot Cognitive Behavioral Intervention to Enhance Recovery Following Cystectomy for Bladder Cancer,Blashko Milenkovski,University of Wisconsin School of Medicine and Public Health,Blashko Milenkovski,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTQ5OA==
IP80-26,IP80-26: Implementation of an Electronic Health Record (EHR)-based Health Maintenance Module to Optimize Management of Non–muscle Invasive Bladder Cancer,Benjamin Tooke,,Benjamin Tooke,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUwMQ==
IP80-27,"IP80-27: Maintaining Quality of Life during Survivorship for Patients diagnosed with Muscle Invasive Bladder Cancer: The use of the electronic Cancer Resource, Information, and Support (CRIS) Platform",Michael Diefenbach,Northwell Health,Michael Diefenbach,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUwNA==
IP80-28,IP80-28: Characterizing Post-Radical Cystectomy Quality of Life Clusters Using Artificial Intelligence,Matthew Clements,Lahey Hospital & Medical Center,Matthew Clements,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTgyOA==
IP80-29,IP80-29: Longitudinal assessment of PROMs in patients undergoing urinary diversion: results from the Ostomy Telehealth for Cancer Survivors Study,Cheyenne Williams,University of Pennsylvania,Cheyenne Williams,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUwNw==
IP80-30,IP80-30: Ultrasound-Based Muscle Assessment for Personalized Exercise Rehabilitation After Radical Prostatectomy: Results from a Randomized Controlled Trial,Ahmet Keles,Istanbul Medeniyet University School of Medicine,Ahmet Keles,"IP80: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making II",Abstract,2026-05-18,09:30,146A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUwNQ==
IP81-01,IP81-01: Understanding Factors Associated with Urologist Retirement: Insights from the 2024 AUA Census,Tejal Patel,,Tejal Patel,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUxMA==
IP81-02,IP81-02: Genitourinary Medicine: Early Results of An Emerging Primary Care Subspecialty,Stephen Summers,University of Utah,Stephen Summers,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTgyOQ==
IP81-03,IP81-03: Access to University-Affiliated Urologic Mentorship on Matching Outcomes,Jordan Kassab,Texas Tech University Health Sciences Center,Jordan Kassab,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUxMg==
IP81-04,IP81-04: The impact of mentorship for women authors: A 10-year analysis of gender-based authorship trends in leading urology journals,Cheyenne Williams,University of Pennsylvania,Cheyenne Williams,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUxMw==
IP81-05,IP81-05: Healthcare Policy Concerns and Priorities of Female Urologic Trainees and Attending Physicians: A SWIU Survey Study,Jordan Kassab,Texas Tech University Health Sciences Center,Jordan Kassab,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTgzMA==
IP81-06,IP81-06: The Impact of H-1B Visa Restrictions on the Urologic Workforce,Jeunice Owens-Walton,University of Virginia,Jeunice Owens-Walton,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUxNw==
IP81-07,IP81-07: Leadership Disparities in Genitourinary Oncology Trials: Progress Achieved but Gaps Remain,Alexis Steinmetz,University of Rochester Medical Center,Alexis Steinmetz,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUyMA==
IP81-08,IP81-08: Strategic Integration of Advanced Practice Providers (APPs) in a Tertiary Referral Urologic Oncology Center: A Three-Year Health Services Evaluation,Jewel Bamby,Icahn School of Medicine,Jewel Bamby,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUxOA==
IP81-09,IP81-09: Impact of Increased H-1B Visa Cost on the Urology Workforce: A Simulation-Based Projection of the Urologist Shortage by 2035.,Hachem Ziadeh,University Hospitals - Cleveland Medical Center,Hachem Ziadeh,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUyNA==
IP81-10,IP81-10: Patterns of Practice Change Among Recent Graduates of American Board of Urology Subspecialty Fellowships,Iyla Bagheri,Northwell Urology,Iyla Bagheri,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUyMQ==
IP81-11,"IP81-11: Integrating Advanced Practice Providers in Kidney Stone Prevention: Patterns, Barriers, and Opportunities",Loren Smith,Maine Medical Center,Loren Smith,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTgzMQ==
IP81-12,IP81-12: Where Did All The Urologists Go? Examining Transfer Patterns and Volumes at a Safety Net Academic Center in a Rural State,Reid Stubbee,University of Iowa,Reid Stubbee,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUzMA==
IP81-13,IP81-13: More Than The Numbers: Authorship Order and Timing of Publications Are Correlated With Matching at Highly Ranked Urology Residency Programs,Sandeep Voleti,Mayo Clinic Arizona,Sandeep Voleti,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUyOA==
IP81-14,IP81-14: Two-Year Impact of a Women Surgeons Committee on Culture and Advocacy at an Academic Medical Center,Simon Han,"Pritzker School of Medicine, University of Chicago",Simon Han,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUzMQ==
IP81-15,IP81-15: First Generation and Low Income Individuals in Urology: Analysis of the 2024 AUA Census Data,Sijin Zheng,,Sijin Zheng,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUzMw==
IP81-16,IP81-16: Intersecting Gender and Socioeconomic Disparities in Urology: Association of Workforce Distribution and Reimbursement Equity Across the United States,Jordan Kassab,Texas Tech University Health Sciences Center,Jordan Kassab,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUyNQ==
IP81-17,IP81-17: PERSISTENT GENDER DISPARITIES IN UROLOGIC ONCOLOGY: TRENDS IN UROLOGY RESIDENCY AND UROLOGIC ONCOLOGY FELLOWSHIP MATCH AMONG FEMALE TRAINEES,Taryn Ellis,MD Anderson Cancer Center,Taryn Ellis,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTgzMg==
IP81-18,IP81-18: Urologist Retirement Planning: An Update from the 2024 AUA Census Focused on Alternative Retirement Models,Hannah Glick,University of Michigan,Hannah Glick,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUzOA==
IP81-19,"IP81-19: Patterns of Career Change Among Society of Urodynamics, Female Pelvic Medicine and Urogenital Reconstruction Fellowship-Trained Urologists at 5, 10, and 15 Years",Iyla Bagheri,Northwell Urology,Iyla Bagheri,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTUzNg==
IP81-20,IP81-20: The Inpatient Urologist: A Single Center Experience with Two Hospital-Based Urologists,Andrea Moyer,Smith Institute For Urology,Andrea Moyer,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU0Mw==
IP81-21,IP81-21: Trends in the Practice of Osteopathic Urologists: A 2014-2023 Centers for Medicare and Medicaid Services Database Analysis,Alexander Theophilopoulos,,Alexander Theophilopoulos,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTgzMw==
IP81-22,IP81-22: AUA FUTURE in Endourology Program: Feasibility and Utility of a Conference-Based Medical Student Mentorship Model,Ranveer Vasdev,Mayo Clinic Rochester,Ranveer Vasdev,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU0MQ==
IP81-23,IP81-23: Impact of Gender on Fellowship Choice and Practice Setting,David Hinojosa Gonzalez,Massachusetts General Hospital,David Hinojosa Gonzalez,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU0NA==
IP81-24,IP81-24: Is ChatGPT Biased? Assessing Racial and Sex Biases in AI-Generated Images of Urologists,Nadine Friedrich,,Nadine Friedrich,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU0Ng==
IP81-25,IP81-25: OPPORTUNITIES TO INCREASE UROLOGY RESIDENCY TR AINING POSITIONS IN THE TOP 30 POPULOUS CITIES IN THE US,Marissa Shumaker,Baylor College of Medicine,Marissa Shumaker,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU1MA==
IP81-26,IP81-26: Rural Workforce Perspectives and Locum Interest Among Female Urologic Trainees and Physicians: A SWIU Survey Study Physicians: A SWIU Survey Study,Sasha Vereecken,University of Colorado,Sasha Vereecken,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU0Nw==
IP81-27,IP81-27: Altruism Over Income: How Urology Residents Choose Their Careers,Alexandra Hernandez Perez,University of Chicago,Alexandra Hernandez Perez,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU1MQ==
IP81-28,IP81-28: The Decline of the General Urologist: Temporal Trends in Fellowship and Subspecialization Among Practicing Urologists in the United States,Courtney Yong,Indiana University,Courtney Yong,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU1Mw==
IP81-29,IP81-29: Peer Support and Compassionate Culture: Strengthening Surgeon Wellbeing and Workforce Retention,Gemma Scrimgeour,,Gemma Scrimgeour,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU1NQ==
IP81-30,IP81-30: Satisfaction and barriers within mentorship experience among trainees in urology residency,Lily Kong,,Lily Kong,IP81: Expanding the Urology Workforce,Abstract,2026-05-18,09:30,146B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU1Mg==
IP82-01,IP82-01: Examining the roles of NELL1 and CDTSPL as regulators of fibrosis,Michael Christensen,University of Utah,Michael Christensen,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU1Ng==
IP82-02,IP82-02: Cross-dataset meta-analysis defining consensus differential gene expression in Peyronie’s disease,Thomas Wong,University of Oklahoma College of Medicine,Thomas Wong,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU1OA==
IP82-03,IP82-03: Novel transplant of human Peyronie’s plaque into immunocompromised rodent phallus recapitulates human Peyronie’s disease,Yunah Kim,,Yunah Kim,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU2MA==
IP82-04,IP82-04: Scar Wars: Therapeutic targets Vs. Peyronie’s Disease,Ibrahim Samy,GSTT,Ibrahim Samy,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU2Mg==
IP82-05,IP82-05: Tissue markers of collagenase response in Peyronie’s disease: role of vimentin and collagen type 1/type 3 ratio,Juan Ignacio Martinez Salamanca,Lyx Institute of Urology,Juan Ignacio Martinez Salamanca,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU1OQ==
IP82-06,IP82-06: Analysis of Therapeutic Efficacy of Low-Intensity Pulsed Ultrasound in a Rat Model of Peyronie's Disease,Hongji Hu,"Department of Urology, The Fifth Affiliated Hospital of Sun Yat-sen University",Hongji Hu,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU2Ng==
IP82-07,IP82-07: Exploring the Relationship Between Lipid Dysregulation and Peyronie’s Disease,Daniel Turin,University of Minnesota Medical School,Daniel Turin,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU2NA==
IP82-08,IP82-08: Risk of Peyronie’s Disease Following Intracavernosal Injections for Erectile Dysfunction,Daniel Greenberg,Northwestern University Department of Urology,Daniel Greenberg,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU2Nw==
IP82-09,IP82-09: Angle vs. Patient: Underutilization of Patient-Reported Outcomes in Peyronie’s Disease Randomized Controlled Trials,Joseph Aliseky,,Joseph Aliseky,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU3MA==
IP82-10,IP82-10: Validation of the PTNM Classification System for Peyronie’s Disease Subtypes and Stability,William Fuell,Tulane University School of Medicine,William Fuell,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU2OA==
IP82-11,IP82-11: Prospective inter-observer validation of the PTNM classification system for Peyronie’s disease,Juan Ignacio Martinez Salamanca,Lyx Institute of Urology,Juan Ignacio Martinez Salamanca,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTU3MQ==
IP82-12,"IP82-12: National Trends in Utilization, Costs, and Reimbursement for Peyronie’s Disease Treatments in the Medicare Population, 2013-2023",Elie Kaplan-Marans,Maimonides Health,Elie Kaplan-Marans,IP82: Sexual Function/Dysfunction: Peyronie’s Disease,Abstract,2026-05-18,09:30,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4OTgzNA==
